Locus_1_Transcript_1/1_Confidence_1.000_Length_963	Cre17.g701650.t1.1	3e-47	Ribosomal L27e protein family
Locus_194_Transcript_6/7_Confidence_0.500_Length_1288	Cre01.g058300.t1.1	8e-56	zinc transporter of Arabidopsis thaliana
Locus_194_Transcript_7/7_Confidence_0.472_Length_2414	Cre01.g058300.t1.1	2e-48	zinc transporter of Arabidopsis thaliana
Locus_195_Transcript_2/10_Confidence_0.419_Length_727	Cre09.g396400.t1.1	1e-26	related to ubiquitin 1
Locus_195_Transcript_3/10_Confidence_0.258_Length_378	Cre09.g396400.t1.1	5e-49	related to ubiquitin 1
Locus_195_Transcript_4/10_Confidence_0.323_Length_920	Cre09.g396400.t1.1	2e-94	related to ubiquitin 1
Locus_195_Transcript_5/10_Confidence_0.355_Length_480	Cre01.g007051.t1.1	4e-46	Ubiquitin supergroup;Ribosomal protein L40e
Locus_195_Transcript_6/10_Confidence_0.323_Length_475	Cre01.g007051.t1.1	4e-46	Ubiquitin supergroup;Ribosomal protein L40e
Locus_195_Transcript_7/10_Confidence_0.194_Length_203	Cre18.g750000.t1.1	2e-37	polyubiquitin 10
Locus_195_Transcript_9/10_Confidence_0.387_Length_660	Cre01.g007051.t1.1	1e-80	Ubiquitin supergroup;Ribosomal protein L40e
Locus_195_Transcript_10/10_Confidence_0.355_Length_375	Cre09.g396400.t1.1	5e-49	related to ubiquitin 1
Locus_197_Transcript_1/2_Confidence_0.667_Length_1502	Cre14.g624350.t1.1	1e-173	gamma-tocopherol methyltransferase
Locus_199_Transcript_1/5_Confidence_0.500_Length_3445	Cre06.g280350.t1.1	0.0	Transducin/WD40 repeat-like superfamily protein
Locus_199_Transcript_2/5_Confidence_0.357_Length_1515	Cre06.g280350.t1.1	8e-77	Transducin/WD40 repeat-like superfamily protein
Locus_199_Transcript_3/5_Confidence_0.571_Length_3445	Cre06.g280350.t1.1	0.0	Transducin/WD40 repeat-like superfamily protein
Locus_199_Transcript_4/5_Confidence_0.321_Length_3155	Cre06.g280350.t1.1	2e-46	Transducin/WD40 repeat-like superfamily protein
Locus_199_Transcript_5/5_Confidence_0.536_Length_3444	Cre06.g280350.t1.1	4e-154	Transducin/WD40 repeat-like superfamily protein
Locus_201_Transcript_1/4_Confidence_0.385_Length_781	Cre12.g510650.t1.1	1e-10	high cyclic electron flow 1
Locus_201_Transcript_2/4_Confidence_0.769_Length_1689	Cre12.g510650.t1.1	0.0	high cyclic electron flow 1
Locus_201_Transcript_3/4_Confidence_0.462_Length_2048	Cre12.g510650.t1.1	0.0	high cyclic electron flow 1
Locus_201_Transcript_4/4_Confidence_0.769_Length_1865	Cre12.g510650.t1.1	0.0	high cyclic electron flow 1
Locus_202_Transcript_1/3_Confidence_0.500_Length_462	Cre12.g498250.t1.1	6e-53	Ribosomal S17 family protein
Locus_202_Transcript_2/3_Confidence_0.500_Length_1337	Cre12.g498250.t1.1	2e-49	Ribosomal S17 family protein
Locus_202_Transcript_3/3_Confidence_0.500_Length_882	Cre12.g498250.t1.1	5e-51	Ribosomal S17 family protein
Locus_203_Transcript_1/4_Confidence_0.333_Length_658	Cre26.g773000.t1.2	1e-79	nucleoside diphosphate kinase 2
Locus_203_Transcript_2/4_Confidence_0.667_Length_1189	Cre26.g773000.t1.2	4e-35	nucleoside diphosphate kinase 2
Locus_203_Transcript_4/4_Confidence_0.667_Length_931	Cre26.g773000.t1.2	6e-89	nucleoside diphosphate kinase 2
Locus_204_Transcript_1/4_Confidence_0.824_Length_2210	Cre08.g361984.t1.1	2e-63	
Locus_204_Transcript_2/4_Confidence_0.765_Length_2285	Cre08.g361900.t1.1	1e-58	
Locus_204_Transcript_3/4_Confidence_0.765_Length_2280	Cre08.g361984.t1.1	2e-59	
Locus_204_Transcript_4/4_Confidence_0.765_Length_2208	Cre08.g361984.t1.1	3e-63	
Locus_206_Transcript_1/3_Confidence_0.867_Length_2160	Cre17.g707800.t1.1	2e-145	SNF1-related protein kinase 2.5
Locus_206_Transcript_3/3_Confidence_0.867_Length_2181	Cre17.g707800.t1.1	2e-145	SNF1-related protein kinase 2.5
Locus_207_Transcript_1/1_Confidence_1.000_Length_987	Cre14.g617900.t1.1	1e-40	Ribosomal L29 family protein
Locus_208_Transcript_1/3_Confidence_0.250_Length_878	Cre01.g027000.t1.1	2e-88	ribosomal protein large subunit 16A
Locus_208_Transcript_2/3_Confidence_0.500_Length_1219	Cre01.g027000.t1.1	8e-87	ribosomal protein large subunit 16A
Locus_208_Transcript_3/3_Confidence_0.750_Length_1102	Cre01.g027000.t1.1	2e-87	ribosomal protein large subunit 16A
Locus_209_Transcript_1/2_Confidence_0.800_Length_990	Cre08.g380250.t1.1	7e-14	CP12 domain-containing protein 1
Locus_209_Transcript_2/2_Confidence_0.400_Length_533	Cre08.g380250.t1.1	5e-14	CP12 domain-containing protein 1
Locus_210_Transcript_2/5_Confidence_0.143_Length_895	Cre17.g718300.t1.2	4e-35	CHY-type/CTCHY-type/RING-type Zinc finger protein
Locus_210_Transcript_3/5_Confidence_0.214_Length_1070	Cre17.g718300.t1.2	1e-39	CHY-type/CTCHY-type/RING-type Zinc finger protein
Locus_210_Transcript_4/5_Confidence_0.357_Length_1845	Cre14.g619854.t1.1	2e-14	exostosin family protein
Locus_210_Transcript_5/5_Confidence_0.500_Length_1222	Cre17.g718300.t1.2	3e-111	CHY-type/CTCHY-type/RING-type Zinc finger protein
Locus_213_Transcript_1/1_Confidence_1.000_Length_2884	Cre02.g120800.t1.2	6e-70	global transcription factor group B1
Locus_216_Transcript_1/5_Confidence_0.375_Length_2417	Cre03.g189650.t1.2	5e-07	histone acetyltransferase of the CBP family 1
Locus_216_Transcript_2/5_Confidence_0.375_Length_2415	Cre03.g189650.t1.2	5e-07	histone acetyltransferase of the CBP family 1
Locus_216_Transcript_3/5_Confidence_0.375_Length_2416	Cre03.g189650.t1.2	5e-07	histone acetyltransferase of the CBP family 1
Locus_216_Transcript_4/5_Confidence_0.375_Length_2434	Cre03.g189650.t1.2	5e-07	histone acetyltransferase of the CBP family 1
Locus_216_Transcript_5/5_Confidence_0.500_Length_2416	Cre03.g189650.t1.2	5e-07	histone acetyltransferase of the CBP family 1
Locus_217_Transcript_2/3_Confidence_0.400_Length_617	Cre06.g264300.t1.1	2e-28	S15/NS1, RNA-binding protein
Locus_217_Transcript_3/3_Confidence_0.600_Length_773	Cre06.g264300.t1.1	2e-41	S15/NS1, RNA-binding protein
Locus_218_Transcript_1/1_Confidence_1.000_Length_893	Cre08.g359750.t1.1	6e-112	Ribosomal protein S4
Locus_219_Transcript_3/4_Confidence_0.839_Length_4317	Cre03.g185500.t1.1	2e-51	Phosphoglycerate mutase-like family protein
Locus_219_Transcript_4/4_Confidence_0.355_Length_2340	Cre03.g185500.t1.1	9e-53	Phosphoglycerate mutase-like family protein
Locus_220_Transcript_1/9_Confidence_0.321_Length_1405	Cre03.g175400.t1.1	3e-143	Sugar isomerase (SIS) family protein
Locus_220_Transcript_2/9_Confidence_0.536_Length_1924	Cre03.g175400.t1.1	5e-172	Sugar isomerase (SIS) family protein
Locus_220_Transcript_3/9_Confidence_0.250_Length_1153	Cre03.g175400.t1.1	4e-145	Sugar isomerase (SIS) family protein
Locus_220_Transcript_4/9_Confidence_0.607_Length_2755	Cre03.g175400.t1.1	2e-143	Sugar isomerase (SIS) family protein
Locus_220_Transcript_5/9_Confidence_0.500_Length_2279	Cre03.g175400.t1.1	3e-145	Sugar isomerase (SIS) family protein
Locus_220_Transcript_6/9_Confidence_0.571_Length_3351	Cre03.g175400.t1.1	3e-141	Sugar isomerase (SIS) family protein
Locus_220_Transcript_7/9_Confidence_0.107_Length_1326	Cre03.g175400.t1.1	9e-105	Sugar isomerase (SIS) family protein
Locus_220_Transcript_8/9_Confidence_0.321_Length_1267	Cre03.g175400.t1.1	0.0	Sugar isomerase (SIS) family protein
Locus_220_Transcript_9/9_Confidence_0.571_Length_3005	Cre03.g175400.t1.1	2e-167	Sugar isomerase (SIS) family protein
Locus_224_Transcript_17/499_Confidence_1.000_Length_311	Cre01.g012450.t1.2	3e-10	ubiquitin-protein ligase 1
Locus_224_Transcript_30/499_Confidence_1.000_Length_1069	Cre03.g194850.t1.1	8e-149	malate dehydrogenase
Locus_224_Transcript_39/499_Confidence_1.000_Length_910	Cre01.g032250.t1.2	2e-50	
Locus_224_Transcript_41/499_Confidence_1.000_Length_923	Cre16.g690350.t1.2	3e-73	SNARE associated Golgi protein family
Locus_224_Transcript_46/499_Confidence_1.000_Length_902	Cre03.g201100.t1.1	1e-87	AAA-type ATPase family protein
Locus_224_Transcript_47/499_Confidence_1.000_Length_486	Cre03.g201100.t1.1	2e-58	AAA-type ATPase family protein
Locus_224_Transcript_71/499_Confidence_1.000_Length_1028	Cre03.g172900.t1.2	4e-62	
Locus_224_Transcript_91/499_Confidence_1.000_Length_245	Cre12.g497750.t1.1	8e-24	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Locus_224_Transcript_93/499_Confidence_1.000_Length_1054	Cre12.g497750.t1.1	5e-102	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Locus_224_Transcript_94/499_Confidence_1.000_Length_158	Cre16.g669800.t1.1	7e-07	AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein
Locus_224_Transcript_95/499_Confidence_1.000_Length_223	Cre16.g669800.t1.1	2e-14	AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein
Locus_224_Transcript_96/499_Confidence_1.000_Length_749	Cre16.g669800.t1.1	3e-71	AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein
Locus_224_Transcript_109/499_Confidence_1.000_Length_154	Cre38.g785350.t1.2	6e-08	plant UBX domain-containing protein 2
Locus_224_Transcript_111/499_Confidence_1.000_Length_772	Cre38.g785550.t1.2	4e-09	plant UBX domain-containing protein 2
Locus_224_Transcript_116/499_Confidence_1.000_Length_1813	Cre15.g640950.t1.2	1e-65	Ankyrin repeat family protein
Locus_224_Transcript_123/499_Confidence_1.000_Length_305	Cre02.g096300.t1.2	2e-08	
Locus_224_Transcript_128/499_Confidence_1.000_Length_603	Cre01.g012450.t1.2	3e-32	ubiquitin-protein ligase 1
Locus_224_Transcript_131/499_Confidence_1.000_Length_1207	Cre01.g012450.t1.2	1e-59	ubiquitin-protein ligase 1
Locus_224_Transcript_133/499_Confidence_1.000_Length_441	Cre02.g096300.t1.2	8e-40	
Locus_224_Transcript_136/499_Confidence_1.000_Length_1185	Cre02.g114900.t1.2	2e-18	XB3 ortholog 1 in Arabidopsis thaliana
Locus_224_Transcript_143/499_Confidence_1.000_Length_430	Cre01.g068600.t1.2	2e-39	tRNA modification GTPase, putative
Locus_224_Transcript_144/499_Confidence_1.000_Length_582	Cre01.g068600.t1.2	1e-60	tRNA modification GTPase, putative
Locus_224_Transcript_179/499_Confidence_1.000_Length_910	Cre01.g032250.t1.2	2e-50	
Locus_224_Transcript_183/499_Confidence_1.000_Length_315	Cre03.g189650.t1.2	4e-35	histone acetyltransferase of the CBP family 1
Locus_224_Transcript_189/499_Confidence_1.000_Length_611	Cre06.g287650.t1.1	3e-86	XB3 ortholog 1 in Arabidopsis thaliana
Locus_224_Transcript_191/499_Confidence_1.000_Length_683	Cre06.g287650.t1.1	2e-82	XB3 ortholog 1 in Arabidopsis thaliana
Locus_224_Transcript_213/499_Confidence_1.000_Length_708	Cre06.g287950.t1.2	3e-40	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_224_Transcript_214/499_Confidence_1.000_Length_822	Cre06.g287950.t1.2	1e-26	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_224_Transcript_216/499_Confidence_1.000_Length_1206	Cre06.g287950.t1.2	2e-19	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_224_Transcript_218/499_Confidence_1.000_Length_509	Cre10.g428650.t1.1	1e-35	geminivirus rep interacting kinase 2
Locus_224_Transcript_219/499_Confidence_1.000_Length_1029	Cre10.g428650.t1.1	6e-179	geminivirus rep interacting kinase 2
Locus_224_Transcript_222/499_Confidence_1.000_Length_576	Cre01.g063200.t1.1	5e-59	mitochondrial acyl carrier protein 2
Locus_224_Transcript_242/499_Confidence_1.000_Length_923	Cre16.g690350.t1.2	3e-73	SNARE associated Golgi protein family
Locus_224_Transcript_254/499_Confidence_1.000_Length_906	Cre16.g657350.t1.1	2e-168	Protein kinase superfamily protein
Locus_224_Transcript_255/499_Confidence_1.000_Length_592	Cre16.g657350.t1.1	2e-29	Protein kinase superfamily protein
Locus_224_Transcript_257/499_Confidence_1.000_Length_902	Cre03.g201100.t1.1	1e-87	AAA-type ATPase family protein
Locus_224_Transcript_258/499_Confidence_1.000_Length_486	Cre03.g201100.t1.1	2e-58	AAA-type ATPase family protein
Locus_224_Transcript_264/499_Confidence_1.000_Length_311	Cre01.g012450.t1.2	3e-10	ubiquitin-protein ligase 1
Locus_224_Transcript_266/499_Confidence_1.000_Length_1583	Cre06.g304000.t1.1	1e-46	zinc ion binding;DNA binding;helicases;ATP binding;nucleic acid binding
Locus_224_Transcript_269/499_Confidence_1.000_Length_611	Cre06.g287650.t1.1	3e-86	XB3 ortholog 1 in Arabidopsis thaliana
Locus_224_Transcript_271/499_Confidence_1.000_Length_683	Cre06.g287650.t1.1	2e-82	XB3 ortholog 1 in Arabidopsis thaliana
Locus_224_Transcript_293/499_Confidence_1.000_Length_298	Cre12.g557850.t1.2	3e-07	
Locus_224_Transcript_303/499_Confidence_1.000_Length_436	Cre02.g114850.t1.1	4e-21	translocon at the outer membrane of chloroplasts 64-V
Locus_224_Transcript_304/499_Confidence_1.000_Length_832	Cre02.g114850.t1.1	1e-19	translocon at the outer membrane of chloroplasts 64-V
Locus_224_Transcript_347/499_Confidence_1.000_Length_1185	Cre02.g114900.t1.2	2e-18	XB3 ortholog 1 in Arabidopsis thaliana
Locus_224_Transcript_350/499_Confidence_1.000_Length_305	Cre02.g096300.t1.2	2e-08	
Locus_224_Transcript_355/499_Confidence_1.000_Length_441	Cre02.g096300.t1.2	8e-40	
Locus_224_Transcript_357/499_Confidence_1.000_Length_1207	Cre01.g012450.t1.2	1e-59	ubiquitin-protein ligase 1
Locus_224_Transcript_358/499_Confidence_1.000_Length_603	Cre01.g012450.t1.2	3e-32	ubiquitin-protein ligase 1
Locus_224_Transcript_372/499_Confidence_1.000_Length_315	Cre03.g189650.t1.2	4e-35	histone acetyltransferase of the CBP family 1
Locus_224_Transcript_383/499_Confidence_1.000_Length_245	Cre12.g497750.t1.1	8e-24	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Locus_224_Transcript_385/499_Confidence_1.000_Length_1054	Cre12.g497750.t1.1	5e-102	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Locus_224_Transcript_388/499_Confidence_1.000_Length_576	Cre01.g063200.t1.1	5e-59	mitochondrial acyl carrier protein 2
Locus_224_Transcript_391/499_Confidence_1.000_Length_1028	Cre03.g172900.t1.2	4e-62	
Locus_224_Transcript_411/499_Confidence_1.000_Length_154	Cre38.g785350.t1.2	6e-08	plant UBX domain-containing protein 2
Locus_224_Transcript_413/499_Confidence_1.000_Length_772	Cre38.g785550.t1.2	4e-09	plant UBX domain-containing protein 2
Locus_224_Transcript_421/499_Confidence_1.000_Length_906	Cre16.g657350.t1.1	2e-168	Protein kinase superfamily protein
Locus_224_Transcript_422/499_Confidence_1.000_Length_592	Cre16.g657350.t1.1	2e-29	Protein kinase superfamily protein
Locus_224_Transcript_423/499_Confidence_1.000_Length_298	Cre12.g557850.t1.2	3e-07	
Locus_224_Transcript_434/499_Confidence_1.000_Length_1583	Cre06.g304000.t1.1	1e-46	zinc ion binding;DNA binding;helicases;ATP binding;nucleic acid binding
Locus_224_Transcript_436/499_Confidence_1.000_Length_708	Cre06.g287950.t1.2	3e-40	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_224_Transcript_437/499_Confidence_1.000_Length_822	Cre06.g287950.t1.2	1e-26	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_224_Transcript_439/499_Confidence_1.000_Length_1206	Cre06.g287950.t1.2	2e-19	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Locus_224_Transcript_442/499_Confidence_1.000_Length_436	Cre02.g114850.t1.1	4e-21	translocon at the outer membrane of chloroplasts 64-V
Locus_224_Transcript_443/499_Confidence_1.000_Length_832	Cre02.g114850.t1.1	1e-19	translocon at the outer membrane of chloroplasts 64-V
Locus_224_Transcript_450/499_Confidence_1.000_Length_509	Cre10.g428650.t1.1	1e-35	geminivirus rep interacting kinase 2
Locus_224_Transcript_451/499_Confidence_1.000_Length_1029	Cre10.g428650.t1.1	6e-179	geminivirus rep interacting kinase 2
Locus_224_Transcript_453/499_Confidence_1.000_Length_582	Cre01.g068600.t1.2	1e-60	tRNA modification GTPase, putative
Locus_224_Transcript_455/499_Confidence_1.000_Length_430	Cre01.g068600.t1.2	2e-39	tRNA modification GTPase, putative
Locus_224_Transcript_465/499_Confidence_1.000_Length_1813	Cre15.g640950.t1.2	1e-65	Ankyrin repeat family protein
Locus_224_Transcript_467/499_Confidence_1.000_Length_158	Cre16.g669800.t1.1	7e-07	AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein
Locus_224_Transcript_468/499_Confidence_1.000_Length_223	Cre16.g669800.t1.1	2e-14	AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein
Locus_224_Transcript_469/499_Confidence_1.000_Length_749	Cre16.g669800.t1.1	3e-71	AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein
Locus_224_Transcript_490/499_Confidence_0.036_Length_6468	Cre03.g194850.t1.1	7e-146	malate dehydrogenase
Locus_224_Transcript_491/499_Confidence_0.040_Length_9892	Cre12.g515500.t1.2	7e-41	Ubiquitin carboxyl-terminal hydrolase-related protein
Locus_224_Transcript_492/499_Confidence_0.040_Length_9892	Cre12.g515500.t1.2	1e-40	Ubiquitin carboxyl-terminal hydrolase-related protein
Locus_224_Transcript_493/499_Confidence_0.007_Length_1223	Cre18.g744400.t1.1	6e-87	photosynthetic electron transfer C
Locus_224_Transcript_494/499_Confidence_0.007_Length_1223	Cre18.g744400.t1.1	4e-86	photosynthetic electron transfer C
Locus_224_Transcript_496/499_Confidence_0.031_Length_5875	Cre12.g515500.t1.2	1e-40	Ubiquitin carboxyl-terminal hydrolase-related protein
Locus_224_Transcript_497/499_Confidence_0.005_Length_2771	Cre41.g786600.t1.1	0.0	nucleotide transporter 1
Locus_224_Transcript_498/499_Confidence_0.005_Length_2771	Cre41.g786600.t1.1	0.0	nucleotide transporter 1
Locus_224_Transcript_499/499_Confidence_0.042_Length_7146	Cre12.g515500.t1.2	7e-41	Ubiquitin carboxyl-terminal hydrolase-related protein
Locus_225_Transcript_1/3_Confidence_0.600_Length_1383	Cre13.g568650.t1.1	2e-140	Ribosomal protein S3Ae
Locus_225_Transcript_2/3_Confidence_0.600_Length_2144	Cre13.g568650.t1.1	5e-137	Ribosomal protein S3Ae
Locus_225_Transcript_3/3_Confidence_0.600_Length_1750	Cre13.g568650.t1.1	1e-138	Ribosomal protein S3Ae
Locus_226_Transcript_2/10_Confidence_0.302_Length_1477	Cre12.g498600.t1.1	7e-156	GTP binding Elongation factor Tu family protein
Locus_226_Transcript_3/10_Confidence_0.132_Length_794	Cre12.g498600.t1.1	7e-76	GTP binding Elongation factor Tu family protein
Locus_226_Transcript_4/10_Confidence_0.151_Length_2112	Cre12.g498600.t1.1	0.0	GTP binding Elongation factor Tu family protein
Locus_226_Transcript_5/10_Confidence_0.151_Length_2027	Cre12.g498600.t1.1	0.0	GTP binding Elongation factor Tu family protein
Locus_226_Transcript_6/10_Confidence_0.358_Length_1478	Cre12.g498600.t1.1	3e-153	GTP binding Elongation factor Tu family protein
Locus_226_Transcript_7/10_Confidence_0.113_Length_2373	Cre12.g498600.t1.1	8e-154	GTP binding Elongation factor Tu family protein
Locus_226_Transcript_8/10_Confidence_0.132_Length_2133	Cre12.g498600.t1.1	0.0	GTP binding Elongation factor Tu family protein
Locus_226_Transcript_9/10_Confidence_0.151_Length_1549	Cre12.g498600.t1.1	5e-13	GTP binding Elongation factor Tu family protein
Locus_226_Transcript_10/10_Confidence_0.151_Length_2040	Cre12.g498600.t1.1	0.0	GTP binding Elongation factor Tu family protein
Locus_227_Transcript_1/1_Confidence_1.000_Length_3526	Cre02.g132850.t1.1	0.0	glutathione reductase
Locus_228_Transcript_1/1_Confidence_1.000_Length_745	Cre12.g532550.t1.2	2e-98	Ribosomal protein L13 family protein
Locus_229_Transcript_1/1_Confidence_1.000_Length_742	Cre19.g753400.t1.2	5e-19	
Locus_231_Transcript_1/1_Confidence_1.000_Length_990	Cre10.g436500.t1.1	1e-108	Survival protein SurE-like phosphatase/nucleotidase
Locus_232_Transcript_1/6_Confidence_0.545_Length_1995	Cre02.g120100.t1.1	3e-58	ribulose bisphosphate carboxylase small chain 1A
Locus_232_Transcript_2/6_Confidence_0.273_Length_1565	Cre06.g273500.t1.1	2e-27	apyrase 2
Locus_232_Transcript_3/6_Confidence_0.364_Length_2113	Cre02.g120100.t1.1	6e-51	ribulose bisphosphate carboxylase small chain 1A
Locus_232_Transcript_4/6_Confidence_0.455_Length_845	Cre02.g120100.t1.1	1e-57	ribulose bisphosphate carboxylase small chain 1A
Locus_232_Transcript_5/6_Confidence_0.364_Length_2522	Cre02.g120100.t1.1	5e-59	ribulose bisphosphate carboxylase small chain 1A
Locus_232_Transcript_6/6_Confidence_0.545_Length_1881	Cre02.g120100.t1.1	3e-58	ribulose bisphosphate carboxylase small chain 1A
Locus_233_Transcript_1/2_Confidence_0.231_Length_619	Cre17.g738300.t1.1	4e-31	60S acidic ribosomal protein family
Locus_233_Transcript_2/2_Confidence_0.923_Length_935	Cre17.g738300.t1.1	1e-30	60S acidic ribosomal protein family
Locus_234_Transcript_1/2_Confidence_0.667_Length_1169	Cre02.g108850.t1.1	3e-62	Ribosomal protein L17 family protein
Locus_234_Transcript_2/2_Confidence_0.667_Length_992	Cre02.g108850.t1.1	2e-42	Ribosomal protein L17 family protein
Locus_236_Transcript_5/14_Confidence_0.312_Length_5011	Cre09.g393650.t1.1	3e-135	PAS domain-containing protein tyrosine kinase family protein
Locus_236_Transcript_6/14_Confidence_0.182_Length_3763	Cre09.g393650.t1.1	3e-75	PAS domain-containing protein tyrosine kinase family protein
Locus_236_Transcript_7/14_Confidence_0.143_Length_3371	Cre09.g393650.t1.1	5e-77	PAS domain-containing protein tyrosine kinase family protein
Locus_236_Transcript_8/14_Confidence_0.104_Length_1504	Cre09.g393650.t1.1	3e-95	PAS domain-containing protein tyrosine kinase family protein
Locus_236_Transcript_9/14_Confidence_0.143_Length_1657	Cre09.g393650.t1.1	8e-108	PAS domain-containing protein tyrosine kinase family protein
Locus_236_Transcript_10/14_Confidence_0.260_Length_4098	Cre09.g393650.t1.1	8e-145	PAS domain-containing protein tyrosine kinase family protein
Locus_236_Transcript_11/14_Confidence_0.247_Length_2567	Cre09.g393650.t1.1	2e-127	PAS domain-containing protein tyrosine kinase family protein
Locus_236_Transcript_12/14_Confidence_0.299_Length_5067	Cre09.g393650.t1.1	3e-149	PAS domain-containing protein tyrosine kinase family protein
Locus_236_Transcript_13/14_Confidence_0.299_Length_4569	Cre09.g393650.t1.1	0.0	PAS domain-containing protein tyrosine kinase family protein
Locus_236_Transcript_14/14_Confidence_0.312_Length_1136	Cre09.g393650.t1.1	2e-35	PAS domain-containing protein tyrosine kinase family protein
Locus_238_Transcript_1/2_Confidence_0.833_Length_1058	Cre02.g140750.t1.1	3e-37	
Locus_238_Transcript_2/2_Confidence_0.333_Length_468	Cre02.g140750.t1.1	2e-15	
Locus_240_Transcript_1/10_Confidence_0.611_Length_4843	Cre12.g483950.t1.1	1e-166	Lactate/malate dehydrogenase family protein
Locus_240_Transcript_2/10_Confidence_0.648_Length_4844	Cre12.g483950.t1.1	1e-166	Lactate/malate dehydrogenase family protein
Locus_240_Transcript_4/10_Confidence_0.519_Length_3140	Cre12.g483950.t1.1	1e-171	Lactate/malate dehydrogenase family protein
Locus_240_Transcript_5/10_Confidence_0.111_Length_778	Cre12.g483950.t1.1	3e-85	Lactate/malate dehydrogenase family protein
Locus_240_Transcript_6/10_Confidence_0.241_Length_3289	Cre03.g160000.t1.1	2e-72	histone deacetylase 15
Locus_240_Transcript_7/10_Confidence_0.130_Length_2313	Cre03.g160000.t1.1	3e-34	histone deacetylase 15
Locus_240_Transcript_8/10_Confidence_0.519_Length_4846	Cre12.g483950.t1.1	2e-166	Lactate/malate dehydrogenase family protein
Locus_240_Transcript_9/10_Confidence_0.648_Length_4847	Cre12.g483950.t1.1	2e-166	Lactate/malate dehydrogenase family protein
Locus_240_Transcript_10/10_Confidence_0.648_Length_4844	Cre12.g483950.t1.1	1e-166	Lactate/malate dehydrogenase family protein
Locus_242_Transcript_1/1_Confidence_1.000_Length_944	Cre01.g066000.t1.1	2e-102	
Locus_243_Transcript_1/7_Confidence_0.135_Length_1732	Cre07.g327100.t1.1	4e-11	
Locus_243_Transcript_2/7_Confidence_0.731_Length_2723	Cre07.g327100.t1.1	1e-13	
Locus_243_Transcript_3/7_Confidence_0.308_Length_3390	Cre07.g327100.t1.1	1e-17	
Locus_243_Transcript_4/7_Confidence_0.731_Length_4093	Cre07.g327100.t1.1	1e-10	
Locus_243_Transcript_5/7_Confidence_0.385_Length_3395	Cre07.g327100.t1.1	1e-17	
Locus_243_Transcript_6/7_Confidence_0.327_Length_3389	Cre07.g327100.t1.1	1e-17	
Locus_243_Transcript_7/7_Confidence_0.731_Length_3389	Cre07.g327100.t1.1	1e-17	
Locus_244_Transcript_1/2_Confidence_0.750_Length_1416	Cre12.g529400.t1.1	7e-48	ribosomal protein S27
Locus_244_Transcript_2/2_Confidence_0.750_Length_1469	Cre12.g529400.t1.1	9e-48	ribosomal protein S27
Locus_245_Transcript_1/1_Confidence_1.000_Length_1257	Cre02.g102250.t1.1	4e-123	Ribosomal protein S3 family protein
Locus_246_Transcript_1/1_Confidence_1.000_Length_751	Cre17.g734150.t1.2	7e-35	TIP41-like family protein
Locus_248_Transcript_1/1_Confidence_1.000_Length_2121	Cre12.g504950.t1.1	3e-126	uricase / urate oxidase / nodulin 35, putative
Locus_252_Transcript_1/3_Confidence_0.714_Length_1541	Cre02.g118550.t1.1	4e-11	
Locus_252_Transcript_3/3_Confidence_0.714_Length_1205	Cre02.g118550.t1.1	5e-11	
Locus_253_Transcript_1/10_Confidence_0.234_Length_1193	Cre04.g219850.t1.2	4e-43	
Locus_253_Transcript_2/10_Confidence_0.681_Length_950	Cre04.g219850.t1.2	2e-11	
Locus_253_Transcript_3/10_Confidence_0.766_Length_1554	Cre04.g219850.t1.2	3e-42	
Locus_253_Transcript_4/10_Confidence_0.106_Length_985	Cre04.g219850.t1.2	1e-28	
Locus_253_Transcript_6/10_Confidence_0.723_Length_1343	Cre04.g219850.t1.2	2e-42	
Locus_253_Transcript_7/10_Confidence_0.809_Length_1908	Cre04.g219850.t1.2	1e-41	
Locus_253_Transcript_8/10_Confidence_0.149_Length_1080	Cre04.g219850.t1.2	6e-44	
Locus_253_Transcript_9/10_Confidence_0.277_Length_1289	Cre04.g219850.t1.2	8e-43	
Locus_253_Transcript_10/10_Confidence_0.766_Length_1489	Cre04.g219850.t1.2	3e-42	
Locus_254_Transcript_1/4_Confidence_0.500_Length_1717	Cre08.g378150.t1.2	2e-140	glucose-6-phosphate dehydrogenase 3
Locus_254_Transcript_2/4_Confidence_0.357_Length_1497	Cre08.g378150.t1.2	1e-141	glucose-6-phosphate dehydrogenase 3
